# BEGIN PLOT
LegendOnly=/CMS_2011_S8884919/d05-x01-y01 //home/ceskajak/Benchmark/rivet900/Herwig/LHC_MB_all-S125442.yoda/CMS_2011_S8884919/d05-x01-y01
DrawOnly=/CMS_2011_S8884919/d05-x01-y01 //home/ceskajak/Benchmark/rivet900/Herwig/LHC_MB_all-S125442.yoda/CMS_2011_S8884919/d05-x01-y01
Title=Charged hadron multiplicity, $|\eta| < 2.0$, $\sqrt{s} = 0.9\,\text{TeV}$
RatioPlot=1
LogY=1
FullRange=1
RatioPlotReference=/CMS_2011_S8884919/d05-x01-y01
LegendXPos=0.7
XLabel=n
YLabel=$P_{n}$
Legend=1
# END PLOT

# BEGIN HISTO1D /CMS_2011_S8884919/d05-x01-y01
ConnectBins=0
ErrorBars=1
IsRef=1
Path=/CMS_2011_S8884919/d05-x01-y01
PolyMarker=*
Title=Data
# xlow	 xhigh	 val	 errminus	 errplus
-5.000000e-01	5.000000e-01	5.610000e-02	1.767767e-02	9.323352e-02
5.000000e-01	1.500000e+00	2.321000e-02	3.660738e-03	4.710170e-03
1.500000e+00	2.500000e+00	2.645000e-02	5.079094e-03	5.736898e-03
2.500000e+00	3.500000e+00	3.100000e-02	6.069811e-03	6.618164e-03
3.500000e+00	4.500000e+00	3.620000e-02	6.147235e-03	6.715772e-03
4.500000e+00	5.500000e+00	4.081000e-02	5.458580e-03	6.096630e-03
5.500000e+00	6.500000e+00	4.402000e-02	4.473712e-03	5.190424e-03
6.500000e+00	7.500000e+00	4.548000e-02	3.597013e-03	4.362247e-03
7.500000e+00	8.500000e+00	4.592000e-02	3.456848e-03	4.172218e-03
8.500000e+00	9.500000e+00	4.515000e-02	3.228761e-03	3.913694e-03
9.500000e+00	1.050000e+01	4.342000e-02	2.979748e-03	3.644283e-03
1.050000e+01	1.150000e+01	4.101000e-02	2.739361e-03	3.363867e-03
1.150000e+01	1.250000e+01	3.836000e-02	2.540118e-03	3.114514e-03
1.250000e+01	1.350000e+01	3.573000e-02	2.313115e-03	2.876560e-03
1.350000e+01	1.450000e+01	3.316000e-02	2.057304e-03	2.629087e-03
1.450000e+01	1.550000e+01	3.079000e-02	1.820110e-03	2.390397e-03
1.550000e+01	1.650000e+01	2.868000e-02	1.632483e-03	2.181605e-03
1.650000e+01	1.750000e+01	2.679000e-02	1.484318e-03	2.002623e-03
1.750000e+01	1.850000e+01	2.506000e-02	1.372771e-03	1.851486e-03
1.850000e+01	1.950000e+01	2.343000e-02	1.287866e-03	1.728034e-03
1.950000e+01	2.050000e+01	2.187000e-02	1.217539e-03	1.608229e-03
2.050000e+01	2.150000e+01	2.039000e-02	1.127918e-03	1.478716e-03
2.150000e+01	2.250000e+01	1.901000e-02	1.041201e-03	1.361249e-03
2.250000e+01	2.350000e+01	1.780000e-02	9.741663e-04	1.253994e-03
2.350000e+01	2.450000e+01	1.668000e-02	9.360556e-04	1.176308e-03
2.450000e+01	2.550000e+01	1.556000e-02	9.139475e-04	1.115706e-03
2.550000e+01	2.650000e+01	1.445000e-02	9.013878e-04	1.084159e-03
2.650000e+01	2.750000e+01	1.334000e-02	8.697701e-04	1.033247e-03
2.750000e+01	2.850000e+01	1.229000e-02	8.190849e-04	9.630161e-04
2.850000e+01	2.950000e+01	1.132000e-02	7.433034e-04	9.244458e-04
2.950000e+01	3.050000e+01	1.045000e-02	6.741662e-04	8.352245e-04
3.050000e+01	3.150000e+01	9.670000e-03	6.239391e-04	6.989278e-04
3.150000e+01	3.250000e+01	8.960000e-03	5.961543e-04	6.519202e-04
3.250000e+01	3.350000e+01	8.290000e-03	5.830952e-04	6.203225e-04
3.350000e+01	3.450000e+01	7.630000e-03	5.738467e-04	6.109828e-04
3.450000e+01	3.550000e+01	6.990000e-03	5.515433e-04	5.887274e-04
3.550000e+01	3.650000e+01	6.370000e-03	5.292447e-04	5.664804e-04
3.650000e+01	3.750000e+01	5.780000e-03	4.976947e-04	5.348832e-04
3.750000e+01	3.850000e+01	5.270000e-03	4.609772e-04	4.976947e-04
3.850000e+01	3.950000e+01	4.820000e-03	4.295346e-04	4.477723e-04
3.950000e+01	4.050000e+01	4.410000e-03	4.024922e-04	4.204759e-04
4.050000e+01	4.150000e+01	4.120000e-03	4.386342e-04	3.935734e-04
4.150000e+01	4.250000e+01	3.630000e-03	3.712142e-04	3.981206e-04
4.250000e+01	4.350000e+01	3.280000e-03	3.667424e-04	3.848376e-04
4.350000e+01	4.450000e+01	2.920000e-03	3.624914e-04	3.807887e-04
4.450000e+01	4.550000e+01	2.610000e-03	3.534119e-04	3.716181e-04
4.550000e+01	4.650000e+01	2.330000e-03	3.310589e-04	3.584690e-04
4.650000e+01	4.750000e+01	2.090000e-03	3.130495e-04	3.492850e-04
4.750000e+01	4.850000e+01	1.850000e-03	2.817801e-04	3.178050e-04
4.850000e+01	4.950000e+01	1.640000e-03	2.555386e-04	2.906888e-04
4.950000e+01	5.050000e+01	1.460000e-03	2.332381e-04	2.505993e-04
5.050000e+01	5.150000e+01	1.310000e-03	2.163331e-04	2.247221e-04
5.150000e+01	5.250000e+01	1.170000e-03	1.860108e-04	2.024846e-04
5.250000e+01	5.350000e+01	1.060000e-03	1.640122e-04	1.802776e-04
5.350000e+01	5.450000e+01	9.700000e-04	1.562050e-04	1.640122e-04
5.450000e+01	5.550000e+01	8.900000e-04	1.562050e-04	1.640122e-04
5.550000e+01	5.650000e+01	8.200000e-04	1.548063e-04	1.564001e-04
5.650000e+01	5.850000e+01	6.630000e-04	1.395887e-04	1.422392e-04
5.850000e+01	6.150000e+01	4.530000e-04	1.075639e-04	1.028834e-04
6.150000e+01	7.150000e+01	2.120000e-04	6.676077e-05	6.868042e-05
7.150000e+01	8.150000e+01	7.700000e-05	2.996665e-05	3.361547e-05
8.150000e+01	9.150000e+01	1.120000e-05	6.551336e-06	7.071068e-06
# END HISTO1D


# BEGIN HISTO1D //home/ceskajak/Benchmark/rivet900/Herwig/LHC_MB_all-S125442.yoda/CMS_2011_S8884919/d05-x01-y01
IsRef=1
LineColor=red
LineStyle=solid
Path=//home/ceskajak/Benchmark/rivet900/Herwig/LHC_MB_all-S125442.yoda/CMS_2011_S8884919/d05-x01-y01
ScaledBy=1.22992260352937167e-06
Title=LHC_MB_all-S125442
XLabel=~
YLabel=~
# xlow	 xhigh	 val	 errminus	 errplus
-5.000000e-01	5.000000e-01	2.514208e-02	2.616118e-04	2.616118e-04
5.000000e-01	1.500000e+00	1.138261e-02	1.261153e-04	1.261153e-04
1.500000e+00	2.500000e+00	1.614035e-02	1.510931e-04	1.510931e-04
2.500000e+00	3.500000e+00	2.377989e-02	1.837713e-04	1.837713e-04
3.500000e+00	4.500000e+00	3.359764e-02	2.176923e-04	2.176923e-04
4.500000e+00	5.500000e+00	4.342970e-02	2.465061e-04	2.465061e-04
5.500000e+00	6.500000e+00	5.215594e-02	2.701222e-04	2.701222e-04
6.500000e+00	7.500000e+00	5.701605e-02	2.823827e-04	2.823827e-04
7.500000e+00	8.500000e+00	5.915249e-02	2.893936e-04	2.893936e-04
8.500000e+00	9.500000e+00	5.851432e-02	2.855901e-04	2.855901e-04
9.500000e+00	1.050000e+01	5.511384e-02	2.783030e-04	2.783030e-04
1.050000e+01	1.150000e+01	4.983080e-02	2.660271e-04	2.660271e-04
1.150000e+01	1.250000e+01	4.558981e-02	2.526404e-04	2.526404e-04
1.250000e+01	1.350000e+01	4.052421e-02	2.379762e-04	2.379762e-04
1.350000e+01	1.450000e+01	3.579980e-02	2.235946e-04	2.235946e-04
1.450000e+01	1.550000e+01	3.166685e-02	2.101763e-04	2.101763e-04
1.550000e+01	1.650000e+01	2.892785e-02	2.019219e-04	2.019219e-04
1.650000e+01	1.750000e+01	2.569160e-02	1.890059e-04	1.890059e-04
1.750000e+01	1.850000e+01	2.356119e-02	1.815002e-04	1.815002e-04
1.850000e+01	1.950000e+01	2.115834e-02	1.731109e-04	1.731109e-04
1.950000e+01	2.050000e+01	1.949217e-02	1.637651e-04	1.637651e-04
2.050000e+01	2.150000e+01	1.787306e-02	1.585138e-04	1.585138e-04
2.150000e+01	2.250000e+01	1.656641e-02	1.520377e-04	1.520377e-04
2.250000e+01	2.350000e+01	1.506682e-02	1.453098e-04	1.453098e-04
2.350000e+01	2.450000e+01	1.407066e-02	1.404419e-04	1.404419e-04
2.450000e+01	2.550000e+01	1.286663e-02	1.342720e-04	1.342720e-04
2.550000e+01	2.650000e+01	1.216566e-02	1.306570e-04	1.306570e-04
